"title","price","sold_at_date"
"Verkocht: Harnaslaan 11 3525 GE Utrecht [funda]","275000","24 juni 2019"
"Verkocht: Ondiep 129 3552 EC Utrecht [funda]","429500","13 november 2019"
"Verkocht: Marco Pololaan 293 3526 GD Utrecht [funda]","217500","10 januari 2020"
"Verkocht: Ina Boudier-Bakkerlaan 26 a 3582 VA Utrecht [funda]","200000","16 januari 2020"
"Verkocht: Merwedestraat 34 3522 XN Utrecht [funda]","325000","22 november 2019"
"Verkocht: Oudenoord 515 3513 EP Utrecht [funda]","225000","16 december 2019"
"Verkocht: Gerard Revestraat 118 3544 KK Utrecht [funda]","325000","30 december 2019"
"Verkocht: Marnixlaan 262 B 3552 HK Utrecht [funda]","319500","14 november 2019"
"Verkocht: Cor Ruyslaan 27 3584 GD Utrecht [funda]","650000","13 december 2019"
"Verkocht: Marmerplein 31 3572 CT Utrecht [funda]","549000","25 december 2019"
"Verkocht: Hopakker 3 3514 BS Utrecht [funda]","450000","29 november 2019"
"Verkocht: Stairway (Bouwnr. 7) 3543 GT Utrecht [funda]","485000","21 januari 2020"
"Verkocht: Zijdebalenstraat 3 BNR 5 3513 DH Utrecht [funda]","1475000","25 oktober 2019"
"Verkocht: Nieuwegracht 137 H 3512 LK Utrecht [funda]","590000",""
"Verkocht: Eerste Oosterparklaan 92 C 3544 AK Utrecht [funda]","214000","24 december 2019"
"Verkocht: Biltstraat 148 3572 BM Utrecht [funda]","325000","15 januari 2020"
"Verkocht: Mauritsstraat 34 3583 HR Utrecht [funda]","1349000","14 oktober 2019"
"Verkocht: 1e Daalsedijk 131 bis 3513 TC Utrecht [funda]","275000","20 november 2019"
"Verkocht: Bruntensteeg 6 3512 KM Utrecht [funda]","498000","17 oktober 2019"
"Verkocht: De Parkwachter (Bouwnr. 2) 3541 Utrecht [funda]","614000","20 november 2019"
"Verkocht: Laurens Reaalstraat 60 3531 GP Utrecht [funda]","425000","15 januari 2020"
"Verkocht: Stadionlaan 6 3583 RD Utrecht [funda]","299000","15 december 2019"
"Verkocht: 1e Daalsedijk 131 3513 TC Utrecht [funda]","245000",""
"Verkocht: Greenville fase 2 (Bouwnr. 122) 3541 DZ Utrecht [funda]","510665","19 november 2019"
"Verkocht: Kernkampplantsoen 24 3571 PK Utrecht [funda]","300000","15 december 2019"
"Verkocht: Hoendiepstraat 7 3522 GA Utrecht [funda]","240000",""
"Verkocht: Burgemeester van Tuyllkade 29 Bis 3553 AB Utrecht [funda]","247500","13 december 2019"
"Verkocht: Klifrakplantsoen 1 3544 RE Utrecht [funda]","548000","20 december 2019"
"Verkocht: Oeral 170 3524 DZ Utrecht [funda]","295000","20 januari 2020"
"Verkocht: Trumanlaan 487 3527 BN Utrecht [funda]","250000","17 januari 2020"
"Verkocht: Prinsenstraat 6 3581 JS Utrecht [funda]","559000","18 december 2019"
"Verkocht: Ondiep-Zuidzijde 233 3551 DN Utrecht [funda]","319000","13 januari 2020"
"Verkocht: Simon Carmiggeltplantsoen 26 3544 HW Utrecht [funda]","435000","10 december 2019"
"Verkocht: Barnsteenlaan 51 3523 BC Utrecht [funda]","275000","10 januari 2020"
"Verkocht: 2e Atjehstraat 51 3531 SR Utrecht [funda]","250000","24 december 2019"
"Verkocht: Van den Broekstraat 81 3544 MV Utrecht [funda]","375000","21 januari 2020"
"Verkocht: Aldo van Eyckplantsoen 17 3544 LD Utrecht [funda]","435000","21 november 2019"
"Verkocht: Mierikswortelstraat 64 3544 CP Utrecht [funda]","325000","23 december 2019"
"Verkocht: Livingstonelaan 1008 3526 JP Utrecht [funda]","235000","10 december 2019"
"Verkocht: Magdalenastraat 5 3512 NH Utrecht [funda]","675000","11 mei 2019"
"Verkocht: Stairway (Bouwnr. 9) 3543 GT Utrecht [funda]","465000","24 januari 2020"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 612) 3545 DG Utrecht [funda]","606000","22 november 2019"
"Verkocht: Loeff Berchmakerstraat 5 3512 TC Utrecht [funda]","295000","15 november 2019"
"Verkocht: Polderstraat 22 3513 XP Utrecht [funda]","279000","22 januari 2020"
"Verkocht: Steenstraat 7 3572 SW Utrecht [funda]","515000","19 december 2019"
"Verkocht: Valeriaanweg 139 +P 3541 TR Utrecht [funda]","319000","22 december 2019"
"Verkocht: Asterstraat 12 3551 SX Utrecht [funda]","365000","13 december 2019"
"Verkocht: Bankstraat 46 3581 LP Utrecht [funda]","500000","18 december 2019"
"Verkocht: Vestibule (Bouwnr. 45) 3541 BC Utrecht [funda]","957500","14 november 2019"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 626) 3545 DG Utrecht [funda]","426000","22 november 2019"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 624) 3545 DG Utrecht [funda]","410000","22 november 2019"
"Verkocht: Jaap Edendreef 32 3562 AV Utrecht [funda]","165000","11 december 2019"
"Verkocht: Bolstraat 23 3581 WS Utrecht [funda]","375000","13 november 2019"
"Verkocht: Ella Fitzgeraldplein 38 3543 EP Utrecht [funda]","340000","20 januari 2020"
"Verkocht: Paul Citroenstraat 34 3544 MD Utrecht [funda]","545000","20 januari 2020"
"Verkocht: Dahliastraat 27 3551 ST Utrecht [funda]","375000",""
"Verkocht: Croesestraat 134 a 3522 AJ Utrecht [funda]","209000","13 december 2019"
"Verkocht: M.A. de Ruyterstraat 42 3572 XN Utrecht [funda]","215000","11 december 2019"
"Verkocht: Vlasstraat 24 3572 TT Utrecht [funda]","575000","20 januari 2020"
"Verkocht: Albrecht Thaerlaan 55 3571 EG Utrecht [funda]","498000","20 januari 2020"
"Verkocht: Bijleveldstraat 6 3521 EL Utrecht [funda]","450000","28 januari 2020"
"Verkocht: Ella Fitzgeraldplein 223 3543 EN Utrecht [funda]","285000","24 december 2019"
"Verkocht: Skagerraklaan 109 3544 RN Utrecht [funda]","379500","27 januari 2020"
"Verkocht: Lippizanerstraat 65 3573 SP Utrecht [funda]","640000","27 september 2019"
"Verkocht: Bolksbeekstraat 14 bis 3521 CR Utrecht [funda]","335000","23 december 2019"
"Verkocht: Prof. Ritzema Boslaan 31 3571 CM Utrecht [funda]","795000","22 oktober 2019"
"Verkocht: Hooft Graaflandstraat 177 3525 VS Utrecht [funda]","450000","28 januari 2020"
"Verkocht: Flieruilensteeg 2 - 4 3514 BL Utrecht [funda]","799000","22 oktober 2019"
"Verkocht: Nieuwegracht 20 N 3512 LR Utrecht [funda]","289000","28 november 2019"
"Verkocht: Texel 145 3524 AT Utrecht [funda]","249000","28 januari 2020"
"Verkocht: Beneluxlaan 204 3527 HZ Utrecht [funda]","210000","29 januari 2020"
"Verkocht: Laan van Nieuw-Guinea 36 Bis 3531 JK Utrecht [funda]","250000","24 januari 2020"
"Verkocht: Jazzsingel 146 3543 GB Utrecht [funda]","485000","20 januari 2020"
"Verkocht: Bentheimerstraat 16 3573 SX Utrecht [funda]","569000","10 januari 2020"
"Verkocht: Prinses Irenelaan 85 3554 HC Utrecht [funda]","389500","10 januari 2020"
"Verkocht: Zeemanlaan 190 3572 ZJ Utrecht [funda]","325000","24 januari 2020"
"Verkocht: Mgr. van de Weteringstraat 110 bis 3581 EM Utrecht [funda]","450000","16 januari 2020"
"Verkocht: The Nature (Bouwnr. 18) 3541 BH Utrecht [funda]","467835","24 januari 2020"
"Verkocht: Kwartelstraat 34 bs 3514 EW Utrecht [funda]","500000","12 november 2019"
"Verkocht: Balistraat 6 B 3531 PW Utrecht [funda]","199000","23 december 2019"
"Verkocht: Edmond Audranstraat 249 3543 BH Utrecht [funda]","650000",""
"Verkocht: Van Bijnkershoeklaan 355 3527 XJ Utrecht [funda]","275000","23 januari 2020"
"Verkocht: Klifrakplantsoen 98 3544 RB Utrecht [funda]","325000","13 december 2019"
"Verkocht: Visschersplein 14 3511 LX Utrecht [funda]","300000","16 december 2019"
"Verkocht: Richard Rodgersstraat 16 3543 CN Utrecht [funda]","530000","10 december 2019"
"Verkocht: Petrarcalaan 4 3533 CS Utrecht [funda]","650000","22 november 2019"
"Verkocht: BU31 3-kamer hoekappartement (Bouwnr. 1) 3572 KK Utrecht [funda]","425000","27 januari 2020"
"Verkocht: Prinses Margrietstraat 92 3554 GH Utrecht [funda]","225000","12 december 2019"
"Verkocht: Kokkenhoflaan 3 Bis A 3513 GN Utrecht [funda]","189000","11 december 2019"
"Verkocht: B.F. Suermanstraat 9 3515 XK Utrecht [funda]","279000","25 november 2019"
"Verkocht: 2e Atjehstraat 8 BS 3531 ST Utrecht [funda]","325000","10 januari 2020"
"Verkocht: Prinses Margrietstraat 71 C 3554 GB Utrecht [funda]","324500","30 december 2019"
"Verkocht: Hendrika van Tussenbroeklaan 114 3533 SZ Utrecht [funda]","250000","15 december 2019"
"Verkocht: Van Koetsveldstraat 107 3532 ER Utrecht [funda]","325000","22 januari 2020"
"Verkocht: Lepelaarstraat 13 Bis 3582 SK Utrecht [funda]","375000","23 januari 2020"
"Verkocht: Van Eysingalaan 165 3527 VD Utrecht [funda]","289000","20 januari 2020"
"Verkocht: Hoogravenseweg 67 3523 TH Utrecht [funda]","375000","23 januari 2020"
"Verkocht: Walnootstraat 3 3552 GS Utrecht [funda]","275000","24 december 2019"
"Verkocht: Bakhuizen van den Brinkstraat 2 -2 3532 GE Utrecht [funda]","89000","15 januari 2020"
"Verkocht: Balistraat 29 3531 PS Utrecht [funda]","390000","25 november 2019"
"Verkocht: M.A. de Ruyterstraat 9 3572 XM Utrecht [funda]","589000","22 januari 2020"
"Verkocht: Hijmans van den Berghlaan 248 3571 PH Utrecht [funda]","275000","15 januari 2020"
"Verkocht: Eerste Oosterparklaan 94 C 3544 AK Utrecht [funda]","219000","13 januari 2020"
"Verkocht: Leidseweg 139 3533 HD Utrecht [funda]","300000","23 december 2019"
"Verkocht: Zwanenvechtlaan 30 3554 GL Utrecht [funda]","250000","23 december 2019"
"Verkocht: Hof van St.-Jan 9 3512 BX Utrecht [funda]","625000","22 januari 2020"
"Verkocht: Da Costakade 111 3521 VZ Utrecht [funda]","165000","30 januari 2020"
"Verkocht: Prinses Ireneplateau 49 3554 HW Utrecht [funda]","250000","17 januari 2020"
"Verkocht: Croesestraat 10 3522 AE Utrecht [funda]","385000","27 januari 2020"
"Verkocht: Naxosdreef 161 3562 JG Utrecht [funda]","199000","30 januari 2020"
"Verkocht: Paramaribostraat 55 3531 KP Utrecht [funda]","225000",""
"Verkocht: Bijleveldstraat 44 3521 EM Utrecht [funda]","685000","14 oktober 2019"
"Verkocht: Hartingstraat 149 3511 HV Utrecht [funda]","299500","19 december 2019"
"Verkocht: Rijnlaan 69 3522 BD Utrecht [funda]","325000","26 november 2019"
"Verkocht: David Ben Goerionstraat 38 3573 XP Utrecht [funda]","625000","31 december 2019"
"Verkocht: Jacques Offenbachplantsoen 19 3543 HJ Utrecht [funda]","300000","24 december 2019"
"Verkocht: Pasteurstraat 9 3511 HW Utrecht [funda]","549000","28 januari 2020"
"Verkocht: Van Vollenhovenlaan 165 3527 JD Utrecht [funda]","275000","22 november 2019"
"Verkocht: Adriaanstraat 27 3581 SB Utrecht [funda]","345000","27 januari 2020"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 621) 3545 DG Utrecht [funda]","426000","28 november 2019"
"Verkocht: C. van Maasdijkstraat 112 3555 VP Utrecht [funda]","215000","25 november 2019"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 605) 3545 DG Utrecht [funda]","606000","28 november 2019"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 608) 3545 DG Utrecht [funda]","541000","29 november 2019"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 619) 3545 DG Utrecht [funda]","421000","28 november 2019"
"Verkocht: Johan Wagenaarkade 54 3533 TG Utrecht [funda]","270000","14 november 2019"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 620) 3545 DG Utrecht [funda]","407000","28 november 2019"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 629) 3545 DG Utrecht [funda]","599000","29 november 2019"
"Verkocht: Greenville, fase 2 (Bouwnr. 23) 3541 DZ Utrecht [funda]","401165","26 november 2019"
"Verkocht: Nieuwe Pijlsweerdstraat 43 3513 XT Utrecht [funda]","187500","27 december 2019"
"Verkocht: Franz von Supp�hof 11 3543 JL Utrecht [funda]","379000","28 januari 2020"
"Verkocht: Douwes Dekkerstraat 47 3532 XA Utrecht [funda]","195000",""
"Verkocht: Walcheren 90 3524 ZW Utrecht [funda]","315000",""
"Verkocht: Vleutenseweg 272 3532 HS Utrecht [funda]","275000","24 december 2019"
"Verkocht: Walter Kollolaan 155 3543 HR Utrecht [funda]","400000","31 januari 2020"
"Verkocht: Oudenoord 526 3513 EX Utrecht [funda]","175000","29 januari 2020"
"Verkocht: De Parkwachter (Bouwnr. 6) 3541 Utrecht [funda]","490000","28 november 2019"
"Verkocht: Spieghelstraat 68 3521 XP Utrecht [funda]","525000","11 oktober 2019"
"Verkocht: De Parkwachter (Bouwnr. 35) 3541 Utrecht [funda]","433000","28 november 2019"
"Verkocht: 't Goylaan 56 3525 AH Utrecht [funda]","475000","20 november 2019"
"Verkocht: Bollenhofsestraat 204 3572 VW Utrecht [funda]","475000","15 januari 2020"
"Verkocht: Adelboldstraat 33 3553 SH Utrecht [funda]","399000","20 december 2019"
"Verkocht: Amerikalaan 659 3526 VZ Utrecht [funda]","250000","29 januari 2020"
"Verkocht: Poortstraat 1 3572 HA Utrecht [funda]","400000","10 januari 2020"
"Verkocht: Pelikaanstraat 28 Bis 3582 SC Utrecht [funda]","325000","30 januari 2020"
"Verkocht: Pretoriadreef 60 3564 BX Utrecht [funda]","255000","10 januari 2020"
"Verkocht: St.-Eustatiusdreef 360 3564 GG Utrecht [funda]","199000","28 januari 2020"
"Verkocht: Furkabaan 699 3524 ZG Utrecht [funda]","192500","12 december 2019"
"Verkocht: Boisotstraat 72 3554 XC Utrecht [funda]","209000","26 november 2019"
"Verkocht: Louis Armstronglaan 684 3543 EB Utrecht [funda]","453333","22 januari 2020"
"Verkocht: P.C. Hooftstraat 12 bis 3521 VJ Utrecht [funda]","295000","26 november 2019"
"Verkocht: Prins Bernhardlaan 19 bis 3555 AA Utrecht [funda]","245000","13 januari 2020"
"Verkocht: Texel 49 3524 AS Utrecht [funda]","200000","30 januari 2020"
"Verkocht: Hendrika van Tussenbroeklaan 122 3533 SZ Utrecht [funda]","260000","25 januari 2020"
"Verkocht: Aakplein 20 3534 PG Utrecht [funda]","329000","24 januari 2020"
"Verkocht: Royaards van den Hamkade 245 3552 CL Utrecht [funda]","289000","27 januari 2020"
"Verkocht: Padangstraat 63 3531 TB Utrecht [funda]","389000","27 november 2019"
"Verkocht: Livingstonelaan 836 3526 JK Utrecht [funda]","150000","28 september 2019"
"Verkocht: Adriaan van Bergenstraat 13 3554 VB Utrecht [funda]","339500",""
"Verkocht: Renstraat 24 3581 TP Utrecht [funda]","450000","26 november 2019"
"Verkocht: BU31 2-kamer hoekappartement (Bouwnr. 15) 3572 KK Utrecht [funda]","315000","21 december 2019"
"Verkocht: Pretoriadreef 27 3564 BX Utrecht [funda]","290000","13 november 2019"
"Verkocht: Burgemeester van der Voort van Zijplaan 21 3571 VR Utrecht [funda]","745000","22 november 2019"
"Verkocht: Paul C�zannehof 9 3544 KC Utrecht [funda]","439000","31 december 2019"
"Verkocht: Wageningseberg 324 3524 LX Utrecht [funda]","279000","27 oktober 2019"
"Verkocht: Jan Haringstraat 23 3554 XV Utrecht [funda]","285000","13 november 2019"
"Verkocht: Jacob Simonsz. de Rijkstraat 143 3554 CJ Utrecht [funda]","239000","30 december 2019"
"Verkocht: Violenstraat 22 3551 BC Utrecht [funda]","350000","18 december 2019"
"Verkocht: Jan van Ransdorpstraat 24 C 3554 VZ Utrecht [funda]","290000","20 november 2019"
"Verkocht: Voorstraat 40 B 3512 AP Utrecht [funda]","325000","16 december 2019"
"Verkocht: Van Imhoffstraat 55 3531 HV Utrecht [funda]","475000","27 september 2019"
"Verkocht: Zaagmolenkade 32 3515 AD Utrecht [funda]","275000","16 december 2019"
"Verkocht: Van den Broekstraat 104 3544 MV Utrecht [funda]","450000","12 december 2019"
"Verkocht: Kievitstraat 15 3514 VA Utrecht [funda]","487500","16 december 2019"
"Verkocht: Sim�n Bolivarstraat 20 3573 ZE Utrecht [funda]","449000","18 november 2019"
"Verkocht: Willem Barentszstraat 70 3572 PM Utrecht [funda]","1249000","26 november 2019"
"Verkocht: Balderikstraat 43 3553 BB Utrecht [funda]","359500",""
"Verkocht: Loggerstraat 38 3534 PM Utrecht [funda]","199000","22 september 2019"
"Verkocht: Zaagmolenkade 3 3515 AA Utrecht [funda]","350000","17 juni 2019"
"Verkocht: Euterpedreef 86 3561 CZ Utrecht [funda]","200000","21 november 2019"
"Verkocht: BU31 2-kamer hoekappartement (Bouwnr. 36) 3572 KK Utrecht [funda]","292500","18 december 2019"
"Verkocht: Johannes de Bekastraat 47 B 3514 VK Utrecht [funda]","250000","29 november 2019"
"Verkocht: BU31 2-kamer hoekappartement (Bouwnr. 6) 3572 KK Utrecht [funda]","235000","18 december 2019"
"Verkocht: Adriaan van Zwietenstraat 19 3554 XE Utrecht [funda]","289000","10 december 2019"
"Verkocht: Aquamarijnlaan 15 3523 EK Utrecht [funda]","350000","26 augustus 2019"
"Verkocht: Pahud de Mortangesdreef 110 3562 AC Utrecht [funda]","180000","13 december 2019"
"Verkocht: Bakemastraat 5 3544 MT Utrecht [funda]","589500","14 december 2019"
"Verkocht: BU31 2-kamer tussenkappartement (Bouwnr. 9) 3572 KK Utrecht [funda]","250000","18 december 2019"
"Verkocht: Glenn Millerpad 27 3543 GE Utrecht [funda]","349000","29 oktober 2019"
"Verkocht: BU31 2-kamer tussenappartement (Bouwnr. 26) 3572 KK Utrecht [funda]","295000","18 december 2019"
"Verkocht: BU31 2-kamer tussenappartement (Bouwnr. 24) 3572 KK Utrecht [funda]","257000","18 december 2019"
"Verkocht: BU31 2-kamer tussenappartement (Bouwnr. 21) 3572 KK Utrecht [funda]","257500","18 december 2019"
"Verkocht: BU31 2-kamer hoekappartement (Bouwnr. 17) 3572 KK Utrecht [funda]","252500","18 december 2019"
"Verkocht: Battutalaan 751 3526 VT Utrecht [funda]","299000","11 december 2019"
"Verkocht: BU31 2-kamer hoekappartement (Bouwnr. 31) 3572 KK Utrecht [funda]","325000","11 december 2019"
"Verkocht: Mimosastraat 51 3551 DA Utrecht [funda]","274500","11 november 2019"
"Verkocht: Westravenstraat 5 bis 3522 TA Utrecht [funda]","210000","13 december 2019"
"Verkocht: Wulverhorstlaan 14 3525 EC Utrecht [funda]","425000","14 september 2019"
"Verkocht: Amaliastraat 66 3522 AW Utrecht [funda]","537500","23 oktober 2019"
"Verkocht: Fahrenheitlaan 14 I 3553 HX Utrecht [funda]","240000","27 november 2019"
"Verkocht: Vestibule (Bouwnr. 37) 3541 BC Utrecht [funda]","617500","17 oktober 2019"
"Verkocht: Eduard Verkadelaan 149 3584 GT Utrecht [funda]","279000","30 augustus 2019"
"Verkocht: Houtrakgracht 160 3544 SL Utrecht [funda]","275000","11 november 2019"
"Verkocht: Washingtondreef 23 3564 KB Utrecht [funda]","185000","29 oktober 2019"
"Verkocht: Johann Strausslaan 7 3543 HD Utrecht [funda]","875000",""
"Verkocht: Verlengde Hoogravenseweg 108 3525 BJ Utrecht [funda]","399000","29 november 2019"
"Verkocht: Laan van Chartroise 116 3552 EZ Utrecht [funda]","515000","11 oktober 2019"
"Verkocht: Greenville (Bouwnr. 9) 3541 DZ Utrecht [funda]","433665","16 oktober 2019"
"Verkocht: Julianaweg 374 3523 XL Utrecht [funda]","445000",""
"Verkocht: H�ndelstraat 6 3533 GK Utrecht [funda]","595000","23 september 2019"
"Verkocht: Himalaya 68 3524 XG Utrecht [funda]","315000","23 oktober 2019"
"Verkocht: Adriaan Menninckkwartier 64 3554 CT Utrecht [funda]","400000","11 december 2019"
"Verkocht: IJsselsteinlaan 46 3525 EZ Utrecht [funda]","176000","17 oktober 2019"
"Verkocht: Julianaweg 139 3525 VC Utrecht [funda]","565000","27 september 2019"
"Verkocht: Pieter de Hooghstraat 49 3583 RH Utrecht [funda]","425000","13 december 2019"
"Verkocht: Twijnstraat 12 3511 ZK Utrecht [funda]","525000",""
"Verkocht: Campinasdreef 24 3563 VT Utrecht [funda]","425000","12 november 2019"
"Verkocht: Amsterdamsestraatweg 101 J 3513 AC Utrecht [funda]","185000","16 december 2019"
"Verkocht: Livingstonelaan 584 3526 JD Utrecht [funda]","250000","19 december 2019"
"Verkocht: Oudenoord 439 3513 EP Utrecht [funda]","335000","16 december 2019"
"Verkocht: Franz Schubertstraat 7 3533 GS Utrecht [funda]","539000","22 november 2019"
"Verkocht: Marmerplein 12 3572 CT Utrecht [funda]","480000","20 november 2019"
"Verkocht: Blauwkapelseweg 11 3572 KA Utrecht [funda]","445000","11 december 2019"
"Verkocht: Weltevredenstraat 9 3531 XP Utrecht [funda]","229500","15 augustus 2019"
"Verkocht: Thinsstraat 25 3581 EP Utrecht [funda]","300000","21 november 2019"
"Verkocht: Yokohamadreef 102 3564 XM Utrecht [funda]","165000","13 november 2019"
"Verkocht: BU31 2-kamer tussenappartement (Bouwnr. 29) 3572 KK Utrecht [funda]","259500","18 december 2019"
"Verkocht: Bruisdreef 124 3561 VC Utrecht [funda]","298000","11 november 2019"
"Verkocht: Rhodosdreef 196 3562 TM Utrecht [funda]","199500","11 december 2019"
"Verkocht: Hermannus Elconiusstraat 81 Bis 3553 VC Utrecht [funda]","250000","11 december 2019"
"Verkocht: The Nature (Bouwnr. 25) 3541 BH Utrecht [funda]","332208","16 december 2019"
"Verkocht: Emile Hullebroeckstraat 17 B 3543 BZ Utrecht [funda]","385000","27 november 2019"
"Verkocht: Adriaan van Bergenstraat 19 3554 VB Utrecht [funda]","365000","18 november 2019"
"Verkocht: 2e Atjehstraat 32 3531 SV Utrecht [funda]","535000","10 december 2019"
"Verkocht: Cura�aostraat 19 bis 3531 XJ Utrecht [funda]","245000","19 november 2019"
"Verkocht: The Nature (Bouwnr. 11) 3541 BH Utrecht [funda]","474335","20 december 2019"
"Verkocht: Anthoniedijk 15 3552 XC Utrecht [funda]","150000","21 november 2019"
"Verkocht: Eschersingel 44 3544 ML Utrecht [funda]","375000","15 oktober 2019"
"Verkocht: Biltstraat 107 A 3572 AM Utrecht [funda]","269500","11 november 2019"
"Verkocht: Prinses Ireneplateau 6 3554 HW Utrecht [funda]","299000","26 november 2019"
"Verkocht: Kopenhagenstraat 21 3541 CE Utrecht [funda]","320000","17 december 2019"
"Verkocht: Pahud de Mortangesdreef 154 3562 AE Utrecht [funda]","185000","20 december 2019"
"Verkocht: Kouwerplantsoen 39 3571 LV Utrecht [funda]","475000","23 december 2019"
"Verkocht: Gazellestraat 84 3523 SZ Utrecht [funda]","249500","20 december 2019"
"Verkocht: Hooft Graaflandstraat 85 3525 VP Utrecht [funda]","449000","16 december 2019"
"Verkocht: Johannes Uitenbogaertstraat 23 3553 VN Utrecht [funda]","335000","28 juni 2019"
"Verkocht: Sterrenbos 77 3511 ET Utrecht [funda]","545000","18 november 2019"
"Verkocht: Herenstraat 7 3512 KA Utrecht [funda]","875000","28 november 2019"
"Verkocht: Amaliastraat 49 3522 AT Utrecht [funda]","525000","21 december 2019"
"Verkocht: Van Alphenstraat 54 1 3581 JD Utrecht [funda]","300000","21 december 2019"
"Verkocht: Pimpernelstraat 30 3544 BG Utrecht [funda]","315000","25 november 2019"
"Verkocht: Sartreweg 10 3573 PM Utrecht [funda]","279000","28 november 2019"
"Verkocht: Walter Kollolaan 187 3543 HR Utrecht [funda]","269000","25 oktober 2019"
"Verkocht: Poelhekkestraat 1 3532 CM Utrecht [funda]","429000","15 november 2019"
"Verkocht: Balkstraat 10 3513 XL Utrecht [funda]","475000","17 september 2019"
"Verkocht: David van Mollemstraat 17 3513 GA Utrecht [funda]","695000","20 december 2019"
"Verkocht: Veilingstraat 21 3521 BE Utrecht [funda]","450000","24 november 2019"
"Verkocht: Marnixlaan 238 G 3552 HK Utrecht [funda]","295000",""
"Verkocht: Kernkampplantsoen 8 3571 PJ Utrecht [funda]","475000","29 oktober 2019"
"Verkocht: Musicalkade 24 3543 CM Utrecht [funda]","525000","20 december 2019"
"Verkocht: David Ben Goerionstraat 33 3573 XM Utrecht [funda]","525000","22 november 2019"
"Verkocht: Lange Nieuwstraat 98 3512 PN Utrecht [funda]","450000","30 september 2019"
"Verkocht: Londenstraat 48 3541 CB Utrecht [funda]","325000","19 december 2019"
"Verkocht: Voorsterbeeklaan 60 3521 DE Utrecht [funda]","495000","21 november 2019"
"Verkocht: Olof Palmelaan 96 3527 WK Utrecht [funda]","260000","21 november 2019"
"Verkocht: Pahud de Mortangesdreef 290 3562 AJ Utrecht [funda]","175000","18 november 2019"
"Verkocht: Tweede Westerparklaan 173 3544 VP Utrecht [funda]","395000","19 november 2019"
"Verkocht: M. de Klerkstraat 5 3555 CM Utrecht [funda]","229000","15 november 2019"
"Verkocht: Laan van Chartroise 100 b 3552 EX Utrecht [funda]","295000","20 december 2019"
"Verkocht: Ina Boudier-Bakkerlaan 24 E 3582 VA Utrecht [funda]","198000","17 december 2019"
"Verkocht: Karwijstraat 2 3544 CE Utrecht [funda]","385000","27 november 2019"
"Verkocht: Luzernevlinder 68 3544 DK Utrecht [funda]","259000","14 november 2019"
"Verkocht: Chris Barberpad 6 3543 GP Utrecht [funda]","409500","22 november 2019"
"Verkocht: Livingstonelaan 294 3526 HW Utrecht [funda]","219000","27 november 2019"
"Verkocht: Nicolaas Sopingiusstraat 46 3553 TN Utrecht [funda]","319000","17 december 2019"
"Verkocht: Zwanenvechtlaan 31 3554 GK Utrecht [funda]","450000","14 november 2019"
"Verkocht: Zwanenvechtlaan 31 3554 GK Utrecht [funda]","450000","14 november 2019"
"Verkocht: Jara Beneshof 19 3543 JR Utrecht [funda]","369000","18 november 2019"
"Verkocht: Geertebolwerk 28 3511 XA Utrecht [funda]","449000","18 december 2019"
"Verkocht: Bladstraat 1 3572 HT Utrecht [funda]","499000","17 december 2019"
"Verkocht: Jacob van Ruisdaelstraat 96 3583 CH Utrecht [funda]","995000","28 november 2019"
"Verkocht: Arthur van Schendelstraat 60 3511 ME Utrecht [funda]","695000","23 november 2019"
"Verkocht: Turkooislaan 112 3523 GP Utrecht [funda]","300000","28 november 2019"
"Verkocht: De Parkwachter (Bouwnr. 3) 3541 Utrecht [funda]","595000","28 oktober 2019"
"Verkocht: Palmstraat 42 3572 TD Utrecht [funda]","400000","22 november 2019"
"Verkocht: De Bazelstraat 82 3555 CT Utrecht [funda]","210000","21 oktober 2019"
"Verkocht: Zuidpooldreef 25 3563 WL Utrecht [funda]","250000","28 november 2019"
"Verkocht: Edmond Audranstraat 136 3543 BH Utrecht [funda]","385000",""
"Verkocht: Looplantsoen 214 3523 GZ Utrecht [funda]","450000","30 december 2019"
"Verkocht: Veilinghavenkade 109 3521 AT Utrecht [funda]","575000","21 oktober 2019"
"Verkocht: Huis ten Boschlaan 5 3 3523 HM Utrecht [funda]","225000","19 december 2019"
"Verkocht: Keukenstraat 21 3512 NE Utrecht [funda]","500000","21 december 2019"
"Verkocht: Mauritsstraat 60 3583 HS Utrecht [funda]","995000","26 november 2019"
"Verkocht: Tanimbarkade 77 3531 WL Utrecht [funda]","400000","23 december 2019"
"Verkocht: Barnsteenlaan 27 - 2 3523 BB Utrecht [funda]","250000","13 december 2019"
"Verkocht: Dadelstraat 21 3572 TE Utrecht [funda]","350000","13 december 2019"
"Verkocht: Antillen 20 3524 EZ Utrecht [funda]","469500","21 december 2019"
"Verkocht: Valeriaanweg 101 3541 TR Utrecht [funda]","459000","27 november 2019"
