"title","price","sold_at_date"
"Verkocht: Tweede Atjehstraat 35 1 1094 LB Amsterdam [funda]","340000","21 mei 2019"
"Verkocht: Van Nijenrodeweg 499 1082 HN Amsterdam [funda]","395000","19 juni 2019"
"Verkocht: Marcantilaan 22 1051 LP Amsterdam [funda]","525000","18 mei 2019"
"Verkocht: Ten Katestraat 63 hs 1053 BZ Amsterdam [funda]","425000","24 juli 2019"
"Verkocht: Stadhouderskade 73 hs 1072 AE Amsterdam [funda]","875000","18 april 2019"
"Verkocht: Javastraat 93 F 1094 HC Amsterdam [funda]","350000","28 mei 2019"
"Verkocht: Bilderdijkkade 56 F 1053 VN Amsterdam [funda]","785000","30 juli 2019"
"Verkocht: Postjeskade 185 HS 1058 DS Amsterdam [funda]","449000","19 juni 2019"
"Verkocht: Zaandijkstraat 4 Hs 1013 VN Amsterdam [funda]","400000","26 juni 2019"
"Verkocht: Plantage Muidergracht 55 I 1018 TM Amsterdam [funda]","299000","22 juli 2019"
"Verkocht: VOC-kade 138 1018 LG Amsterdam [funda]","550000","10 juli 2019"
"Verkocht: Van Ostadestraat 146 -4 V 1072 TE Amsterdam [funda]","300000",""
"Verkocht: Huidekoperstraat 11 - 1 1017 ZL Amsterdam [funda]","350000","27 juni 2019"
"Verkocht: Zeeburgerdijk 764 1095 LG Amsterdam [funda]","529000","14 mei 2019"
"Verkocht: Kattenlaan 3 -D 1054 KA Amsterdam [funda]","425000","26 juli 2019"
"Verkocht: Weesperplein 17 D 1018 WZ Amsterdam [funda]","465000","18 juni 2019"
"Verkocht: Sanderijnstraat 26 II 1055 BT Amsterdam [funda]","325000","12 juni 2019"
"Verkocht: Burmandwarsstraat 3 1091 SL Amsterdam [funda]","450000",""
"Verkocht: Tilanusstraat 51 -III+IV 1091 BE Amsterdam [funda]","850000","18 juni 2019"
"Verkocht: Hildo Kropplein 4 1019 ET Amsterdam [funda]","350000","19 juni 2019"
"Verkocht: Van Oldenbarneveldtstraat 78 II 1052 KG Amsterdam [funda]","385000","12 juli 2019"
"Verkocht: Van Hogendorpstraat 92 huis +I 1051 BT Amsterdam [funda]","650000","15 april 2019"
"Verkocht: Lijnbaansgracht 112 III 1016 KT Amsterdam [funda]","795000","19 juni 2019"
"Verkocht: Emmy Andriessestraat 8 1087 MJ Amsterdam [funda]","915000","30 maart 2019"
"Verkocht: IJsselmeerstraat 65 B 1024 ML Amsterdam [funda]","441000","10 mei 2019"
"Verkocht: Smederij 14 1021 NG Amsterdam [funda]","250000",""
"Verkocht: IJsselmeerstraat 68 B 1024 ML Amsterdam [funda]","431000","29 juli 2019"
"Verkocht: IJsselmeerstraat 63 B 1024 ML Amsterdam [funda]","431000","29 juli 2019"
"Verkocht: Scheldestraat 12 1 1078 GK Amsterdam [funda]","475000","11 juli 2019"
"Verkocht: IJsselmeerstraat 67 B 1024 ML Amsterdam [funda]","448000","29 juli 2019"
"Verkocht: IJsselmeerstraat 67 A 1024 ML Amsterdam [funda]","458000","29 juli 2019"
"Verkocht: Tweede Oosterparkstraat 156 C 1092 BR Amsterdam [funda]","575000","16 mei 2019"
"Verkocht: Rapha�lstraat 13 1077 PN Amsterdam [funda]","2250000","17 juni 2019"
"Verkocht: Oostenburgervoorstraat 47 -D 1018 MN Amsterdam [funda]","795000","21 mei 2019"
"Verkocht: Eerste Weteringdwarsstraat 60 3 1017 TP Amsterdam [funda]","475000","17 juni 2019"
"Verkocht: Tuinstraat 14 D 1015 PE Amsterdam [funda]","545000","13 juni 2019"
"Verkocht: Chet Bakerstraat 139 1066 GJ Amsterdam [funda]","475000","13 mei 2019"
"Verkocht: Van Oldenbarneveldtstraat 92 -1 1052 KH Amsterdam [funda]","500000","19 april 2019"
"Verkocht: G.J.M. Sarlemijnstraat 48 1064 DK Amsterdam [funda]","700000","29 maart 2019"
"Verkocht: Overtoom 357 III 1054 JN Amsterdam [funda]","639000","24 juni 2019"
"Verkocht: Schipluidenlaan 170 1062 HE Amsterdam [funda]","625000","20 april 2019"
"Verkocht: Graafschapstraat 17 I 1079 PE Amsterdam [funda]","350000","17 mei 2019"
"Verkocht: Bilderdijkkade 52 F 1053 VN Amsterdam [funda]","795000","13 juni 2019"
"Verkocht: Waterlandplein 22 K3 1024 LW Amsterdam [funda]","399000","14 juni 2019"
"Verkocht: Amerbos 3 1025 XX Amsterdam [funda]","375000","20 juni 2019"
"Verkocht: Fritz Conijnstraat 28 III 1063 CE Amsterdam [funda]","225000","20 juni 2019"
"Verkocht: Alfred D�blinstraat 14 1102 VL Amsterdam [funda]","215000","21 juni 2019"
"Verkocht: Rietnesse 12 1 1082 CH Amsterdam [funda]","375000","19 juli 2019"
"Verkocht: Uiterwaardenstraat 72 -2 1079 CC Amsterdam [funda]","340000","20 juni 2019"
"Verkocht: VOC-kade 116 1018 LG Amsterdam [funda]","440000","18 juni 2019"
"Verkocht: Fokke Simonszstraat 84 -I 1017 TK Amsterdam [funda]","289000","19 juni 2019"
"Verkocht: Frederik van Dorpstraat 28 1067 AE Amsterdam [funda]","385000","10 januari 2019"
"Verkocht: Admiraal De Ruijterweg 295 huis 1055 LW Amsterdam [funda]","539000","20 juni 2019"
"Verkocht: Tugelaweg 18 C 1092 VD Amsterdam [funda]","375000","11 juni 2019"
"Verkocht: Tweede Oosterparkstraat 154 K 1092 BR Amsterdam [funda]","585000","17 juli 2019"
"Verkocht: Meerpad 21 1025 LA Amsterdam [funda]","475000","28 mei 2019"
"Verkocht: 3e Kekerstraat 61 1104 VC Amsterdam [funda]","275000","23 december 2018"
"Verkocht: Postjeskade 115 hs 1058 DL Amsterdam [funda]","480000","11 juni 2019"
"Verkocht: Leliegracht 48 1 1015 DH Amsterdam [funda]","600000","12 juli 2019"
"Verkocht: Herengracht 203 B 1016 BE Amsterdam [funda]","2580000",""
"Verkocht: Rustenburgerstraat 23 B 1074 EP Amsterdam [funda]","500000","29 juli 2019"
"Verkocht: Albert Luthulistraat 20 -A 1091 NV Amsterdam [funda]","375000","19 juni 2019"
"Verkocht: Zeeburgerdijk 347 1095 AD Amsterdam [funda]","500000","20 mei 2019"
"Verkocht: Nijenburg 32 1081 GG Amsterdam [funda]","265000",""
"Verkocht: Admiraal De Ruijterweg 407 -II 1055 MD Amsterdam [funda]","350000","17 april 2019"
"Verkocht: Boris Pasternakstraat 371 1102 TD Amsterdam [funda]","175000","18 april 2019"
"Verkocht: Loosduinenstraat 32 1062 EG Amsterdam [funda]","430000","15 mei 2019"
"Verkocht: Christoffelkruidstraat 4 1032 LK Amsterdam [funda]","600000","16 maart 2019"
"Verkocht: Mikonospad 19 1060 RH Amsterdam [funda]","425000","25 juni 2019"
"Verkocht: Postjesweg 515 1062 JW Amsterdam [funda]","375000","27 juni 2019"
"Verkocht: Bilderdijkkade 50 C8 1053 VN Amsterdam [funda]","800000",""
"Verkocht: Soesterberghof 83 1107 GR Amsterdam [funda]","175000","27 maart 2019"
"Verkocht: Wilhelminastraat 29 I 1054 VV Amsterdam [funda]","365000","20 juni 2019"
"Verkocht: Oudezijds Voorburgwal 187 d 1012 EW Amsterdam [funda]","398000","29 juni 2019"
"Verkocht: Tretjakovlaan 47 1064 WG Amsterdam [funda]","497500","18 juni 2019"
"Verkocht: Nieuwe Akerweg 6 1066 ES Amsterdam [funda]","835000","17 juni 2019"
"Verkocht: Fazantenweg 93 H 1021 HM Amsterdam [funda]","399000","23 juni 2019"
"Verkocht: Remmerdenplein 20 1106 AE Amsterdam [funda]","215000","14 juni 2019"
"Verkocht: James Rosskade 12 1 1056 AE Amsterdam [funda]","399500","11 maart 2019"
"Verkocht: Blaeu Erf 5 1012 PZ Amsterdam [funda]","795000","18 juni 2019"
"Verkocht: George Gershwinlaan 233 1082 MT Amsterdam [funda]","665000","13 juni 2019"
"Verkocht: Kerkstraat 258 2+3 1017 HA Amsterdam [funda]","450000","13 juni 2019"
"Verkocht: Latherusstraat 116 1032 EG Amsterdam [funda]","475000","11 juli 2019"
"Verkocht: Mercatorstraat 103 H 1056 RB Amsterdam [funda]","350000","28 juni 2019"
"Verkocht: Chestertonlaan 102 1102 ZA Amsterdam [funda]","175000","22 mei 2019"
"Verkocht: Eerste Jan Steenstraat 70 -II 1072 NN Amsterdam [funda]","365000","19 juli 2019"
"Verkocht: Co�peratiehof 20 hs 1073 JR Amsterdam [funda]","275000","30 juli 2019"
"Verkocht: Stadionkade 30 II 1077 VN Amsterdam [funda]","900000","24 juni 2019"
"Verkocht: Amazonenstraat 22 3 1076 LK Amsterdam [funda]","519000","23 mei 2019"
"Verkocht: Mijndenhof 138 1106 GT Amsterdam [funda]","319000","13 juni 2019"
"Verkocht: Van der Hoopstraat 79 2 1051 VC Amsterdam [funda]","299000","18 juli 2019"
"Verkocht: Jesse Owenshof 62 1034 WT Amsterdam [funda]","350000","20 juni 2019"
"Verkocht: Van Oldenbarneveldtstraat 25 H 1052 JR Amsterdam [funda]","899000","13 mei 2019"
"Verkocht: Cruquiuswerf (Bouwnr. 69) 1019 VR Amsterdam [funda]","630000","17 september 2018"
"Verkocht: Nicolaas Anslijnstraat 74 1068 WR Amsterdam [funda]","280000","23 april 2019"
"Verkocht: Bert Haanstrakade 178 1087 DK Amsterdam [funda]","689000",""
"Verkocht: Dom H. van der Laanstraat 12 1064 DC Amsterdam [funda]","425000","27 mei 2019"
"Verkocht: Annabellaweg 21 1036 KR Amsterdam [funda]","569000",""
"Verkocht: Belgi�plein 7 1066 RC Amsterdam [funda]","265000","12 juni 2019"
"Verkocht: Huntum 63 1102 JC Amsterdam [funda]","550000","13 juni 2019"
"Verkocht: Pieter A. van Heijningestraat 139 1035 SZ Amsterdam [funda]","315000","29 mei 2019"
"Verkocht: Duke Ellingtonstraat 86 1066 GG Amsterdam [funda]","315000","22 mei 2019"
"Verkocht: Ranonkelkade 40 N 1031 XT Amsterdam [funda]","485000",""
"Verkocht: Reinier Claeszenstraat 88 I 1056 WR Amsterdam [funda]","350000","15 mei 2019"
"Verkocht: John Blankensteinstraat 173 -B 1095 MB Amsterdam [funda]","799000","21 juni 2019"
"Verkocht: Tweede Atjehstraat 12 I 1094 LE Amsterdam [funda]","285000","17 juni 2019"
"Verkocht: Lambertus Zijlplein 43 1067 JR Amsterdam [funda]","349000","11 juli 2019"
"Verkocht: Eerste Atjehstraat 158 hs 1094 KW Amsterdam [funda]","500000","26 juni 2019"
"Verkocht: Retiefstraat 2 E 1092 XC Amsterdam [funda]","315000","10 juli 2019"
"Verkocht: Westerdok 642 1013 BV Amsterdam [funda]","495000","26 juli 2019"
"Verkocht: Overtoom 502 II 1054 KJ Amsterdam [funda]","450000","17 juni 2019"
"Verkocht: Amstelkade 4 3 1078 AA Amsterdam [funda]","700000","11 juli 2019"
"Verkocht: Rietnesse 3 H 1082 CE Amsterdam [funda]","247003","22 juni 2019"
"Verkocht: Bestev�erstraat 13 -II 1056 HE Amsterdam [funda]","475000","18 april 2019"
"Verkocht: Nassaukade 301 HS 1053 LN Amsterdam [funda]","380000","11 april 2019"
"Verkocht: Bellamyplein 28 II 1053 AT Amsterdam [funda]","525000","10 juli 2019"
"Verkocht: Ceintuurbaan 414 I 1074 EA Amsterdam [funda]","425000","15 juni 2019"
"Verkocht: Buiksloterdijk 324 & 326 1034 ZE Amsterdam [funda]","798000","20 juni 2019"
"Verkocht: Veerstraat 71 IV 1075 SP Amsterdam [funda]","400000","23 juli 2019"
"Verkocht: Buiksloterdijk 324 1034 ZE Amsterdam [funda]","399000","20 juni 2019"
"Verkocht: Tweede Nassaustraat 7 bv 1052 BJ Amsterdam [funda]","1250000","15 juni 2019"
"Verkocht: Buiksloterdijk 326 1034 ZE Amsterdam [funda]","399000","20 juni 2019"
"Verkocht: Minervalaan 52 II 1077 PC Amsterdam [funda]","995000","26 oktober 2018"
"Verkocht: Max de Haasstraat 8 1087 MD Amsterdam [funda]","449000","16 juli 2019"
"Verkocht: Tweede Weteringdwarsstraat 39 A 1017 ST Amsterdam [funda]","335000","11 juli 2019"
"Verkocht: Entrepotdok 184 1018 AD Amsterdam [funda]","475000","31 juli 2019"
"Verkocht: Jacob van Lennepstraat 326 hs 1053 KG Amsterdam [funda]","265000","10 juli 2019"
"Verkocht: Dever 44 -3 1082 BK Amsterdam [funda]","595000","18 juni 2019"
"Verkocht: Conny Stuartstraat 43 1031 HZ Amsterdam [funda]","402500","19 juli 2019"
"Verkocht: Conny Stuartstraat 23 1031 HZ Amsterdam [funda]","325000","31 juli 2019"
"Verkocht: Bankastraat 41 C 1094 EB Amsterdam [funda]","325000",""
"Verkocht: Cilliersstraat 4 B 1092 VP Amsterdam [funda]","450000","13 juni 2019"
"Verkocht: Conny Stuartstraat 61 1031 HZ Amsterdam [funda]","407500","24 juli 2019"
"Verkocht: Groenburgwal 30 -A 1011 HW Amsterdam [funda]","750000","17 juni 2019"
"Verkocht: Conny Stuartstraat 17 1031 HZ Amsterdam [funda]","477500","23 juli 2019"
"Verkocht: Olympiaweg 112 II 1076 XH Amsterdam [funda]","350000","25 mei 2019"
"Verkocht: Prinsengracht 485 D 1016 HP Amsterdam [funda]","1550000","25 juni 2019"
"Verkocht: Lijnbaansgracht 84 H 1015 GZ Amsterdam [funda]","300000","11 juni 2019"
"Verkocht: Kattenburgerhof 20 1018 KC Amsterdam [funda]","425000","29 mei 2019"
"Verkocht: Tuinbouwstraat 150 1097 ZA Amsterdam [funda]","450000","30 juli 2019"
"Verkocht: Nieuwe Osdorpergracht 251 1068 HV Amsterdam [funda]","550000","17 juli 2019"
"Verkocht: Van Ostadestraat 171 H 1073 TL Amsterdam [funda]","365000","16 juli 2019"
"Verkocht: Oldengaarde 42 1083 TJ Amsterdam [funda]","350000","14 juni 2019"
"Verkocht: Voordewind 28 1034 KT Amsterdam [funda]","350000","12 juli 2019"
"Verkocht: Pieter Calandlaan 636 1060 TW Amsterdam [funda]","300000","29 juli 2019"
"Verkocht: Johan Hofmanstraat 315 1069 KD Amsterdam [funda]","350000","18 juli 2019"
"Verkocht: Van Oldenbarneveldtstraat 96 2 1052 KH Amsterdam [funda]","300000","11 juni 2019"
"Verkocht: Rozenstraat 149 1016 NR Amsterdam [funda]","749000",""
"Verkocht: Jacob van Lennepkade 322 H 1053 NH Amsterdam [funda]","375000","27 mei 2019"
"Verkocht: Groenendaalstraat 6 hs 1058 LG Amsterdam [funda]","300000",""
"Verkocht: Reitzstraat 1 E 1091 VZ Amsterdam [funda]","239000","13 juli 2019"
"Verkocht: Derde Wittenburgerdwarsstraat 60 1018 KT Amsterdam [funda]","249000","20 juli 2019"
"Verkocht: Spaarndammerstraat 149 F 1013 TG Amsterdam [funda]","575000","23 juli 2019"
"Verkocht: Madurastraat 75 A 1094 GH Amsterdam [funda]","325000","17 juli 2019"
"Verkocht: Langswater 645 1069 EE Amsterdam [funda]","200000","18 april 2019"
"Verkocht: Kromme-Mijdrechtstraat 78 I 1079 LB Amsterdam [funda]","350000","22 juli 2019"
"Verkocht: Zaanstraat 274 1013 SB Amsterdam [funda]","325000","12 maart 2019"
"Verkocht: Javastraat 140 -2 1095 CK Amsterdam [funda]","275000","13 juni 2019"
"Verkocht: Tuinstraat 4 B 1015 PE Amsterdam [funda]","760000","31 juli 2018"
"Verkocht: Prinseneiland 505 1013 EC Amsterdam [funda]","699000","26 juni 2018"
"Verkocht: Van Gentstraat 39 II 1055 PC Amsterdam [funda]","250000","11 juni 2019"
"Verkocht: Bloemstraat 81 2 1016 KX Amsterdam [funda]","290000","18 juli 2019"
"Verkocht: Kastelenstraat 137 -2 1082 EC Amsterdam [funda]","385000","17 juni 2019"
"Verkocht: Baarsjesweg 234 I 1058 AA Amsterdam [funda]","300000","25 juni 2019"
"Verkocht: Loet C. Barnstijnstraat 3 1087 MH Amsterdam [funda]","425000","25 april 2019"
"Verkocht: Van Nijenrodeweg 797 1082 JK Amsterdam [funda]","225000","24 juni 2019"
"Verkocht: Lentestraat 5 1109 AS Amsterdam [funda]","350000","26 april 2019"
"Verkocht: Lindengracht 169 C 1015 KE Amsterdam [funda]","300000","19 juni 2019"
"Verkocht: Noorder Valdeur 12 1035 KA Amsterdam [funda]","425000","11 mei 2019"
"Verkocht: Keizersgracht 804 -B 1017 ED Amsterdam [funda]","1750000","14 mei 2019"
"Verkocht: Overtoom 550 -1 1054 LM Amsterdam [funda]","525000","23 januari 2019"
"Verkocht: Hectorstraat 13 I 1076 PM Amsterdam [funda]","335000","19 juni 2019"
"Verkocht: Chass�straat 103 III 1057 JC Amsterdam [funda]","585000","13 juni 2019"
"Verkocht: Soembawastraat 82 1095 XE Amsterdam [funda]","365000","18 juni 2019"
"Verkocht: Saskia van Uijlenburgkade 3 +PP 1058 GA Amsterdam [funda]","645000","18 juli 2019"
"Verkocht: Krommeniestraat 4 A 1013 XL Amsterdam [funda]","796810","27 januari 2019"
"Verkocht: Krommeniestraat 4 E 1013 XL Amsterdam [funda]","780650","27 januari 2019"
"Verkocht: Krommeniestraat 83 1013 XH Amsterdam [funda]","1009604","20 juni 2019"
"Verkocht: Kostverlorenstraat 15 I 1052 GS Amsterdam [funda]","275000","18 juni 2019"
"Verkocht: Kleiburg 1038 1104 EA Amsterdam [funda]","240000","28 mei 2019"
"Verkocht: Leiduinstraat 22 I 1058 SK Amsterdam [funda]","350000","29 mei 2019"
"Verkocht: President Allendelaan 233 1068 VM Amsterdam [funda]","495000","14 juni 2019"
"Verkocht: Anne Frankstraat 7 1011 TK Amsterdam [funda]","325000","10 juli 2019"
"Verkocht: Windjammerdijk 72 1086 VC Amsterdam [funda]","800000","20 juni 2019"
"Verkocht: Soetendaal 71 1081 BN Amsterdam [funda]","649000","18 juni 2019"
"Verkocht: Christoffelkruidstraat 92 1032 LK Amsterdam [funda]","399500","21 mei 2019"
"Verkocht: Ruimzicht 44 1068 CM Amsterdam [funda]","225000",""
"Verkocht: Lootsstraat 18 HS 1053 NX Amsterdam [funda]","275000",""
"Verkocht: Eerste Atjehstraat 144 D 1094 KV Amsterdam [funda]","350000","18 juni 2019"
"Verkocht: Chestertonlaan 80 1102 ZA Amsterdam [funda]","175000","18 juni 2019"
"Verkocht: Tweede Atjehstraat 38 -2 1094 LH Amsterdam [funda]","340000","10 juli 2019"
"Verkocht: Maarten Jansz. Kosterstraat 15 1 1017 VZ Amsterdam [funda]","849000","24 juni 2019"
"Verkocht: Geervliet 23 1082 NL Amsterdam [funda]","350000","12 juli 2019"
"Verkocht: Papaverweg 173 1032 KE Amsterdam [funda]","550000","25 juni 2019"
"Verkocht: Van Walbeeckstraat 51 H 1058 CK Amsterdam [funda]","575000","25 juni 2019"
"Verkocht: Egidiusstraat 32 I 1055 GV Amsterdam [funda]","375000","15 juni 2019"
"Verkocht: Van Bossestraat 2 III 1051 JX Amsterdam [funda]","550000","10 mei 2019"
"Verkocht: Banstraat 15 -II 1071 JV Amsterdam [funda]","1250000","13 juni 2019"
"Verkocht: Arent Janszoon Ernststraat 280 1082 LT Amsterdam [funda]","1400000","16 januari 2019"
"Verkocht: Cornelis Anthoniszstraat 36 -D 1071 VV Amsterdam [funda]","600000","11 juli 2019"
"Verkocht: Karel du Jardinstraat 64 2 1073 TD Amsterdam [funda]","450000","20 mei 2019"
"Verkocht: Gouden Leeuw 135 1103 KB Amsterdam [funda]","250000","17 mei 2019"
"Verkocht: Singel 208 G 1016 AA Amsterdam [funda]","675000","15 mei 2019"
"Verkocht: Pieter Nieuwlandstraat 28 D 1093 XR Amsterdam [funda]","300000","11 juli 2019"
"Verkocht: Van Ostadestraat 152 4A 1072 TG Amsterdam [funda]","275000","19 juni 2019"
"Verkocht: Evert Cornelisstraat 7 I 1077 KV Amsterdam [funda]","599000","15 mei 2019"
"Verkocht: Schoorlstraat 111 1024 PS Amsterdam [funda]","200000","29 mei 2019"
"Verkocht: Beethovenstraat 127 1 1077 JA Amsterdam [funda]","595000","22 mei 2019"
"Verkocht: Jacob van Lennepkade 20 I 1053 MK Amsterdam [funda]","300000","13 februari 2019"
"Verkocht: Lekstraat 170 -I 1079 EZ Amsterdam [funda]","495000",""
"Verkocht: Karthuizersdwarsstraat 15 1015 KP Amsterdam [funda]","800000","13 juni 2019"
"Verkocht: Lindengracht 278 2 1015 KN Amsterdam [funda]","375000","20 mei 2019"
"Verkocht: Winkler Prinshof 7 1 1065 XL Amsterdam [funda]","225000","11 juni 2019"
"Verkocht: Meerhuizenstraat 14 N 1078 TH Amsterdam [funda]","545000","11 maart 2019"
"Verkocht: Da Costastraat 135 III -R 1053 ZM Amsterdam [funda]","395000","20 juni 2019"
"Verkocht: Sibogastraat 16 1094 SM Amsterdam [funda]","450000","21 juni 2019"
"Verkocht: Van Breestraat 113 III 1071 ZK Amsterdam [funda]","990000","12 juli 2019"
"Verkocht: Willy Mullenskade 35 1087 KH Amsterdam [funda]","750000","11 juni 2019"
"Verkocht: Crynssenstraat 53 II 1058 XV Amsterdam [funda]","300000","14 juni 2019"
"Verkocht: Schoorlstraat 58 1024 PP Amsterdam [funda]","260000","23 maart 2019"
"Verkocht: Celebesstraat 112 C 1094 EZ Amsterdam [funda]","300000","17 juni 2019"
"Verkocht: Honselersdijkstraat 6 4 1059 GB Amsterdam [funda]","295000","11 juli 2019"
"Verkocht: Aurikelstraat 77 1032 AS Amsterdam [funda]","300000","11 juni 2019"
"Verkocht: Nieuwegrachtje 2 1 1011 VP Amsterdam [funda]","360000","21 mei 2019"
"Verkocht: Millingenhof 270 1106 KS Amsterdam [funda]","200000","23 mei 2019"
"Verkocht: Raoul Wallenbergstraat 109 1102 AX Amsterdam [funda]","235000","12 juli 2019"
"Verkocht: Henri�tte Bosmansstraat 24 1077 XH Amsterdam [funda]","1495000","22 mei 2019"
"Verkocht: H. Cleyndertweg 565 1025 DX Amsterdam [funda]","300000","15 juni 2019"
"Verkocht: Joos Banckersweg 16 II 1056 EP Amsterdam [funda]","399000","18 mei 2019"
"Verkocht: Streefkerkstraat 86 1107 LR Amsterdam [funda]","230000","11 mei 2019"
"Verkocht: Prinses Marijkestraat 9 1077 XA Amsterdam [funda]","2350000","15 juli 2019"
"Verkocht: Kleiburg 346 1104 EA Amsterdam [funda]","219000","13 juni 2019"
"Verkocht: Orteliusstraat 197 HS 1056 NP Amsterdam [funda]","480000","10 juli 2019"
"Verkocht: Djambistraat 44 -I 1094 BB Amsterdam [funda]","325000","20 mei 2019"
"Verkocht: Singel 304 -C 1016 AD Amsterdam [funda]","995000","10 juli 2019"
"Verkocht: Saenredamstraat 28 C 1072 CH Amsterdam [funda]","250000","11 juli 2019"
"Verkocht: Paardenstraat 9 2 1017 CX Amsterdam [funda]","299000","10 april 2019"
"Verkocht: Courbetstraat 3 -1 1077 ZP Amsterdam [funda]","625000","11 juni 2019"
"Verkocht: Ten Katestraat 12 3 1053 CE Amsterdam [funda]","295000","12 juni 2019"
"Verkocht: Sam van Houtenstraat 185 C 1067 JG Amsterdam [funda]","275000","12 juni 2019"
"Verkocht: Adriaan Kluitstraat 6 3 1065 XS Amsterdam [funda]","262500","17 juli 2019"
"Verkocht: Jan van Galenstraat 293 V 1056 CA Amsterdam [funda]","325000","20 juni 2019"
"Verkocht: Da Costastraat 119 4 1053 ZK Amsterdam [funda]","299000","21 juni 2019"
"Verkocht: Agamemnonstraat 29 II 1076 LP Amsterdam [funda]","750000","24 mei 2019"
"Verkocht: Kwakersstraat 22 3+4 1053 WD Amsterdam [funda]","685000","18 april 2019"
"Verkocht: Peter Wotkehof 6 1087 DG Amsterdam [funda]","475000","16 mei 2019"
"Verkocht: Panamalaan 12 -PP 1019 AZ Amsterdam [funda]","650000","12 juli 2019"
"Verkocht: Tweede Keucheniusstraat 6 I+II 1051 VR Amsterdam [funda]","439000","11 juli 2019"
"Verkocht: Medemblikstraat 60 1 1023 XS Amsterdam [funda]","250000","19 juni 2019"
"Verkocht: De Voortuinen (Bouwnr. 2.3) 1014 BL Amsterdam [funda]","287500","15 mei 2019"
"Verkocht: De Voortuinen (Bouwnr. 2.4) 1014 BL Amsterdam [funda]","299500","26 mei 2019"
"Verkocht: Steenderenstraat 39 1107 LA Amsterdam [funda]","250000","20 juni 2019"
"Verkocht: Johannes Verhulststraat 117 huis 1071 MZ Amsterdam [funda]","2200000","10 mei 2019"
"Verkocht: Mercatorstraat 35 -I 1056 PX Amsterdam [funda]","300000","20 juni 2019"
"Verkocht: De Voortuinen (Bouwnr. 2.7) 1014 BL Amsterdam [funda]","287500","28 juni 2019"
"Verkocht: Zomerdijkstraat 23 I 1079 WZ Amsterdam [funda]","350000","20 juni 2019"
"Verkocht: Borssenburgplein 6 -hs 1078 TZ Amsterdam [funda]","539000","20 juni 2019"
"Verkocht: Bloys van Treslongstraat 14 I 1056 XA Amsterdam [funda]","325000","29 mei 2019"
"Verkocht: Karel du Jardinstraat 55 1073 TB Amsterdam [funda]","550000","23 maart 2019"
"Verkocht: Belgi�plein 16 1066 SC Amsterdam [funda]","285000","10 juli 2019"
"Verkocht: Krugerstraat 25 -B 1091 LD Amsterdam [funda]","320000","14 juni 2019"
"Verkocht: Bankastraat 51 IV 1094 EC Amsterdam [funda]","425000","12 juni 2019"
"Verkocht: Cura�aostraat 27 III 1058 BK Amsterdam [funda]","395000","12 juli 2019"
"Verkocht: Schokkerjachtdijk 9 1086 VK Amsterdam [funda]","950000","21 juni 2019"
"Verkocht: Loenermark 503 1025 TS Amsterdam [funda]","250000","17 mei 2019"
"Verkocht: Loenermark 620 1025 VC Amsterdam [funda]","285000","28 maart 2019"
"Verkocht: Loenermark 622 1025 VC Amsterdam [funda]","255000","15 juni 2019"
"Verkocht: Ooievaarsweg 14 1021 GZ Amsterdam [funda]","500000","17 april 2019"
"Verkocht: De Voortuinen (Bouwnr. 10.1) 1014 BL Amsterdam [funda]","770000","18 maart 2019"
"Verkocht: De Voortuinen (Bouwnr. 2.9) 1014 BL Amsterdam [funda]","595000","12 juni 2019"
"Verkocht: De Voortuinen (Bouwnr. 10.6) 1014 BL Amsterdam [funda]","560000","11 mei 2019"
"Verkocht: Sluisstraat 9 hs 1075 TA Amsterdam [funda]","1085000",""
"Verkocht: De Voortuinen (Bouwnr. 9.3) 1014 BL Amsterdam [funda]","465000",""
"Verkocht: Admiraal De Ruijterweg 309 IV 1055 LX Amsterdam [funda]","395000","13 april 2019"
"Verkocht: Copernicusstraat 61 -2/3/4 1098 JE Amsterdam [funda]","875000",""
"Verkocht: Bertha von Suttnerstraat 38 1103 ME Amsterdam [funda]","310000","29 mei 2019"
"Verkocht: Nieuwpoortstraat 94 C13 1055 RZ Amsterdam [funda]","325000","12 juli 2019"
"Verkocht: Jan van Riebeekstraat 6 3 1057 ZX Amsterdam [funda]","750000","26 juni 2019"
"Verkocht: Wamelstraat 111 1106 DN Amsterdam [funda]","195000","11 mei 2019"
"Verkocht: Joos Banckersweg 15 -IV 1056 EP Amsterdam [funda]","325000","11 juli 2019"
"Verkocht: Marie Heinekenplein 1104 1072 MN Amsterdam [funda]","675000","12 juli 2019"
"Verkocht: Derkinderenstraat 79 -H 1061 VR Amsterdam [funda]","475000",""
"Verkocht: Pieter Langendijkstraat 16 hs 1054 ZA Amsterdam [funda]","350000",""
"Verkocht: Vossiusstraat 44 II 1071 AJ Amsterdam [funda]","1500000","11 mei 2019"
"Verkocht: Ternatestraat 47 II 1095 VJ Amsterdam [funda]","250000","16 juni 2019"
"Verkocht: Knollendamstraat 153 1013 TM Amsterdam [funda]","649000","21 maart 2019"
"Verkocht: Burgemeester Cramergracht 79 1064 AG Amsterdam [funda]","250000",""
"Verkocht: Piet Gijzenbrugstraat 25 H 1059 XE Amsterdam [funda]","785000","19 maart 2019"
"Verkocht: De Voortuinen (Bouwnr. 2.2) 1014 BL Amsterdam [funda]","515000",""
