"title","price","sold_at_date"
"Verkocht: RFC-weg 177 178 3022 EZ Rotterdam [funda]","195000","27 januari 2020"
"Verkocht: Amer 5 3068 GA Rotterdam [funda]","255000","26 september 2019"
"Verkocht: Pisuissestraat 40 3034 WK Rotterdam [funda]","225000","29 oktober 2019"
"Verkocht: Nesselande Newport Kopenhagen (Bouwnr. 8) 3059 XT Rotterdam [funda]","393500","31 januari 2020"
"Verkocht: Zuidplein 396 3083 CX Rotterdam [funda]","225000","31 januari 2020"
"Verkocht: Charloisse Hoofd 53 b 3087 CA Rotterdam [funda]","275000","27 januari 2020"
"Verkocht: Schepenstraat 6 A 3039 NG Rotterdam [funda]","289000","28 januari 2020"
"Verkocht: Verboomstraat 112 b 3082 JS Rotterdam [funda]","195000","31 januari 2020"
"Verkocht: Harddraverstraat 45 A2 3033 XJ Rotterdam [funda]","289500","30 december 2019"
"Verkocht: Zilverdistel 23 3068 NT Rotterdam [funda]","300000","17 januari 2020"
"Verkocht: Elektroweg 140 3051 ND Rotterdam [funda]","225000",""
"Verkocht: Talmastraat 65 D 3038 SM Rotterdam [funda]","259000","12 december 2019"
"Verkocht: Klaprooslaan 133 3053 DL Rotterdam [funda]","175000","26 november 2019"
"Verkocht: Dirkslandstraat 38 c 3086 CL Rotterdam [funda]","282500","20 januari 2020"
"Verkocht: Dorpsweg 188 c 3083 LM Rotterdam [funda]","169500","20 december 2019"
"Verkocht: Pannekoekstraat 38 C 3011 LH Rotterdam [funda]","275000","29 januari 2020"
"Verkocht: Zocherstraat 56 3067 AT Rotterdam [funda]","200000",""
"Verkocht: IJsselmondselaan 170 3064 AT Rotterdam [funda]","175000","19 december 2019"
"Verkocht: Mijnsherenlaan 142 A 3081 CK Rotterdam [funda]","149500","13 november 2019"
"Verkocht: Harddraverstraat 48 b 3033 XM Rotterdam [funda]","199000",""
"Verkocht: Van Bassenstraat 156 3067 NE Rotterdam [funda]","199500","22 januari 2020"
"Verkocht: Jan ter Laanplaats 55 3063 RS Rotterdam [funda]","265000","31 januari 2020"
"Verkocht: Deensestraat 15 c 3028 GB Rotterdam [funda]","115000","30 januari 2020"
"Verkocht: Van der Dussenstraat 17 B01 3039 TA Rotterdam [funda]","345000","27 januari 2020"
"Verkocht: Strijpesingel 68 3042 EN Rotterdam [funda]","430000","13 december 2019"
"Verkocht: Erasmussingel 88 3051 KK Rotterdam [funda]","395000","31 januari 2020"
"Verkocht: Jeneverbes 2 3069 LP Rotterdam [funda]","289000","13 december 2019"
"Verkocht: Noorderhavenkade 73 C2 3039 RJ Rotterdam [funda]","225000","14 november 2019"
"Verkocht: Gerard Scholtenstraat 16 a 3035 SL Rotterdam [funda]","289500","27 januari 2020"
"Verkocht: Willemsplein 509 3016 DR Rotterdam [funda]","900000","24 september 2019"
"Verkocht: Hogenbanweg 150 A 3028 GX Rotterdam [funda]","165000","30 januari 2020"
"Verkocht: Strevelsweg 95 a 3073 DW Rotterdam [funda]","230000","16 december 2019"
"Verkocht: Schiehavenkade 126 3024 EZ Rotterdam [funda]","295000","13 januari 2020"
"Verkocht: Wijnbrugstraat 5 bouwn13 3011 XW Rotterdam [funda]","289500","20 januari 2020"
"Verkocht: Hunenborgplantsoen 21 3077 PJ Rotterdam [funda]","129000",""
"Verkocht: Plein 1953 269 3086 EM Rotterdam [funda]","210000","15 december 2019"
"Verkocht: Bloemstraat 83 3014 KE Rotterdam [funda]","265000","16 december 2019"
"Verkocht: Nijenburg 18 3085 KM Rotterdam [funda]","275000","17 december 2019"
"Verkocht: Poort16Hoven (Bouwnr. 25) 3045 XB Rotterdam [funda]","388950","11 december 2019"
"Verkocht: Maaskade 30 c 3071 NB Rotterdam [funda]","269000","31 januari 2020"
"Verkocht: Griendwerkerstraat 51 3068 GZ Rotterdam [funda]","175000","26 november 2019"
"Verkocht: Poort16Hoven (Bouwnr. 18) 3045 XB Rotterdam [funda]","372500",""
"Verkocht: Hattasingel 174 3066 HH Rotterdam [funda]","385000","18 december 2019"
"Verkocht: Dorpsweg 119 C 3082 LG Rotterdam [funda]","135000","20 januari 2020"
"Verkocht: Amelandseplein 39 B 3083 SG Rotterdam [funda]","139500",""
"Verkocht: Heymansstraat 6 3076 CG Rotterdam [funda]","162500","15 januari 2020"
"Verkocht: Beukelsdijk 53 a1 3021 AD Rotterdam [funda]","237500","13 januari 2020"
"Verkocht: Goereesestraat 76 C 3083 DL Rotterdam [funda]","185000","15 januari 2020"
"Verkocht: Van Langendonckstraat 92 3076 SM Rotterdam [funda]","125000","17 januari 2020"
"Verkocht: President Wilsonweg 30 3069 AP Rotterdam [funda]","349000","30 november 2019"
"Verkocht: Laan op Zuid 306 3071 AA Rotterdam [funda]","375000","10 december 2019"
"Verkocht: Vikingoord 25 3079 RL Rotterdam [funda]","269000","20 november 2019"
"Verkocht: Krabbendijkestraat 462 3086 LZ Rotterdam [funda]","109650","19 december 2019"
"Verkocht: Augustinusstraat 73 3076 NB Rotterdam [funda]","159000","14 januari 2020"
"Verkocht: Hontenissestraat 1 3086 KA Rotterdam [funda]","225000","31 oktober 2019"
"Verkocht: Bentincklaan 59 C 3039 KJ Rotterdam [funda]","282500","12 december 2019"
"Verkocht: Witte Spaanstraat 11 3062 XL Rotterdam [funda]","795000",""
"Verkocht: Specerijenhof 73 3063 BX Rotterdam [funda]","425000","20 december 2019"
"Verkocht: Hattasingel 158 3066 HH Rotterdam [funda]","389000","19 december 2019"
"Verkocht: Samuel Mullerplein 13 A-II 3023 SK Rotterdam [funda]","350000","10 januari 2020"
"Verkocht: Compagniestraat 13 3024 SB Rotterdam [funda]","475000","30 januari 2020"
"Verkocht: Goudsesingel 43 E 3031 ED Rotterdam [funda]","295000","10 januari 2020"
"Verkocht: Stationssingel 101 B 3033 HG Rotterdam [funda]","249500",""
"Verkocht: Ellewoutsdijkstraat 203 3086 LD Rotterdam [funda]","149000","18 december 2019"
"Verkocht: Maurice de Vlaminckstraat 19 3059 VD Rotterdam [funda]","429000","14 december 2019"
"Verkocht: Dennekruid 4 3068 SH Rotterdam [funda]","285000","21 januari 2020"
"Verkocht: Lodewijk Pincoffsweg 69 3071 AS Rotterdam [funda]","285000","20 januari 2020"
"Verkocht: Weissenbruchlaan 98 3054 LR Rotterdam [funda]","412500","20 januari 2020"
"Verkocht: Maashaven O.z. 185 3072 HS Rotterdam [funda]","349500","10 november 2019"
"Verkocht: Van der Duijn van Maasdamweg 470 3045 PE Rotterdam [funda]","579000","13 januari 2020"
"Verkocht: De Ruyterstraat 34 a 2 3071 PJ Rotterdam [funda]","159000","12 november 2019"
"Verkocht: Valkreek 88 3079 AP Rotterdam [funda]","150000","17 december 2019"
"Verkocht: Van der Duijn van Maasdamweg 434 3045 PE Rotterdam [funda]","665000","20 november 2019"
"Verkocht: 's-Gravensingel 13 3062 SB Rotterdam [funda]","698000","19 december 2019"
"Verkocht: Kerkwervesingel 265 3086 HN Rotterdam [funda]","145000","10 januari 2020"
"Verkocht: Spoorweghaven 106 3071 ZG Rotterdam [funda]","299000","13 november 2019"
"Verkocht: Poort16Hoven (Bouwnr. 9) 3045 XB Rotterdam [funda]","349000","17 december 2019"
"Verkocht: Bovenover 9 3062 CC Rotterdam [funda]","975000","16 november 2019"
"Verkocht: Kapelstraat 79 3024 CH Rotterdam [funda]","375000","10 december 2019"
"Verkocht: Rolklaver 63 3069 DH Rotterdam [funda]","285000","15 februari 2019"
"Verkocht: Zuiddiepje 28 3077 WH Rotterdam [funda]","265000",""
"Verkocht: Oostmaaslaan 215 a 3063 AT Rotterdam [funda]","285000","17 september 2019"
"Verkocht: Tulpstraat 4 3071 VS Rotterdam [funda]","680000","12 december 2019"
"Verkocht: Nicolaas Beetsstraat 96 a 3027 AV Rotterdam [funda]","169000","20 november 2019"
"Verkocht: Zuiderterras 100 3083 BZ Rotterdam [funda]","200000","13 september 2019"
"Verkocht: Middelrode 101 3085 CM Rotterdam [funda]","150000",""
"Verkocht: Van der Dussenstraat 12 B 3039 TB Rotterdam [funda]","287500","24 december 2019"
"Verkocht: Dresselhuysstraat 16 BI 3039 ZJ Rotterdam [funda]","355000","12 november 2019"
"Verkocht: Nesselande Newport Kopenhagen (Bouwnr. 83) 3059 XT Rotterdam [funda]","523500","10 januari 2020"
"Verkocht: Jacob van Campenweg 63 3067 LH Rotterdam [funda]","175000","23 december 2019"
"Verkocht: Landr�laan 7 3055 WH Rotterdam [funda]","1750000","24 december 2019"
"Verkocht: Bulgersteyn 7287 3011 AB Rotterdam [funda]","485000","16 november 2019"
"Verkocht: Kobelaan 236 3067 MD Rotterdam [funda]","150000","29 november 2019"
"Verkocht: Donkerslootstraat 44 A 3074 WL Rotterdam [funda]","175000","25 oktober 2019"
"Verkocht: Nassauhaven bwnr 8 3071 JJ Rotterdam [funda]","650000","18 juli 2019"
"Verkocht: Kobelaan 532 3067 MD Rotterdam [funda]","195000","30 oktober 2019"
"Verkocht: Jan Dammassestraat 78 3078 HM Rotterdam [funda]","150000","15 december 2019"
"Verkocht: Mattenbiesstraat 44 3056 RH Rotterdam [funda]","245000",""
"Verkocht: Mathenesserplein 85 G 3022 LD Rotterdam [funda]","219000","10 januari 2020"
"Verkocht: Zuidhoek 70 C 3082 PM Rotterdam [funda]","200000","15 december 2019"
"Verkocht: Pleinweg 100 d 3083 EK Rotterdam [funda]","169500",""
"Verkocht: Nieuwenhoornstraat 103 a 3082 VE Rotterdam [funda]","159500","27 november 2019"
"Verkocht: Wijnbrugstraat 341 3011 XW Rotterdam [funda]","398000","24 november 2019"
"Verkocht: Stadhoudersplein 48 3038 EA Rotterdam [funda]","275000","19 november 2019"
"Verkocht: De Groot Stiffryplantsoen 11 3042 NB Rotterdam [funda]","475000","11 juli 2019"
"Verkocht: Samuel Mullerplein 13 A-III 3023 SK Rotterdam [funda]","365000","19 december 2019"
"Verkocht: Mendelssohnlaan 85 3055 HJ Rotterdam [funda]","250000","18 december 2019"
"Verkocht: Bergweg 236 a 3035 BR Rotterdam [funda]","244500","12 december 2019"
"Verkocht: Jacques Dutilhweg 324 3065 KA Rotterdam [funda]","305000",""
"Verkocht: Einsteinplaats 867 3069 TJ Rotterdam [funda]","195000","10 januari 2020"
"Verkocht: Fontenellestraat 22 3076 VD Rotterdam [funda]","165000","18 februari 2019"
"Verkocht: Lombardkade 46 C 3011 ZC Rotterdam [funda]","250000","18 november 2019"
"Verkocht: Statensingel 154 D 3039 LW Rotterdam [funda]","399000","15 november 2019"
"Verkocht: Prinsenlaan 214 3066 KB Rotterdam [funda]","299500","23 december 2019"
"Verkocht: Oslopad 2 3067 DH Rotterdam [funda]","273000","18 november 2019"
"Verkocht: Adriaan Dortsmanstraat 39 3067 NA Rotterdam [funda]","195000","12 december 2019"
"Verkocht: Graze Weitje 41 3077 BM Rotterdam [funda]","225000","22 oktober 2019"
"Verkocht: Schalkeroord 16 3079 WJ Rotterdam [funda]","125000","26 oktober 2018"
"Verkocht: Groenendaal 399 3011 ZW Rotterdam [funda]","475000","16 januari 2020"
"Verkocht: Bergweg 90 F 3036 BD Rotterdam [funda]","269000","12 december 2019"
"Verkocht: Schieweg 174 CII 3038 BK Rotterdam [funda]","250000","20 augustus 2019"
"Verkocht: Ger Ladagestraat 24 3059 TG Rotterdam [funda]","375000","27 november 2019"
"Verkocht: Blokweg 36 3074 RK Rotterdam [funda]","280000","10 december 2019"
"Verkocht: Eksterstraat 28 B 3083 XB Rotterdam [funda]","190000","15 januari 2020"
"Verkocht: Virulyplein 20 b 3022 ZK Rotterdam [funda]","350000","14 november 2019"
"Verkocht: Bas Jungeriusstraat 128 c 3081 VL Rotterdam [funda]","125000","16 augustus 2019"
"Verkocht: De Vliegerstraat 34 a1 3021 ZR Rotterdam [funda]","265000","31 december 2019"
"Verkocht: Koninginneweg 149 3078 GM Rotterdam [funda]","215000","25 november 2019"
"Verkocht: Factorij 4 3071 AV Rotterdam [funda]","309000","21 november 2019"
"Verkocht: Coolhaven 253 3015 GC Rotterdam [funda]","685000","13 september 2019"
"Verkocht: Arent van 's-Gravesandestraat 14 3067 KA Rotterdam [funda]","385000","23 augustus 2019"
"Verkocht: Starstraat 7 3077 ZE Rotterdam [funda]","285000","12 december 2019"
"Verkocht: Tak van Poortvlietstraat 37 AII 3038 NW Rotterdam [funda]","259500","18 december 2019"
"Verkocht: Bergsingel 9 a 3037 GA Rotterdam [funda]","387000","11 december 2019"
"Verkocht: Westzeedijk 126 d 3016 AJ Rotterdam [funda]","615000","27 november 2019"
"Verkocht: CasaNova (Bouwnr. 209) 3011 WK Rotterdam [funda]","579000","21 augustus 2019"
"Verkocht: Schiekade 15 d 3033 BB Rotterdam [funda]","289000","21 december 2019"
"Verkocht: Vignolahof 10 3066 AV Rotterdam [funda]","295000","16 december 2019"
"Verkocht: Osseweistraat 34 a 3023 DD Rotterdam [funda]","340000",""
"Verkocht: Boergoensevliet 176 3082 KX Rotterdam [funda]","375000",""
"Verkocht: CasaNova (Bouwnr. 118) 3011 WK Rotterdam [funda]","485000","27 november 2018"
"Verkocht: Goudsesingel 334 E 3011 KK Rotterdam [funda]","250000","20 november 2019"
"Verkocht: Troelstrastraat 16 C 3038 KV Rotterdam [funda]","200000","19 november 2019"
"Verkocht: CasaNova (Bouwnr. 185) 3011 WK Rotterdam [funda]","506000","20 maart 2019"
"Verkocht: Edmond Hellenraadstraat 106 3067 NT Rotterdam [funda]","200000","28 oktober 2019"
"Verkocht: Oude Watering 175 3077 RG Rotterdam [funda]","139500","22 november 2019"
"Verkocht: Schildmeer 121 3068 KV Rotterdam [funda]","240000","12 juli 2019"
"Verkocht: Doddegras 18 3068 BM Rotterdam [funda]","275000",""
"Verkocht: Santorinihof 21 3059 XN Rotterdam [funda]","550000","19 november 2019"
"Verkocht: Maurice de Vlaminckstraat 44 3059 VD Rotterdam [funda]","435000","28 oktober 2019"
"Verkocht: Admiraliteitskade 21 J 3063 ED Rotterdam [funda]","335000","29 november 2019"
"Verkocht: Terbregselaan 90 3055 RH Rotterdam [funda]","650000","27 november 2019"
"Verkocht: Vlissingenplein 142 3086 GZ Rotterdam [funda]","200000",""
"Verkocht: Poort16Hoven (Bouwnr. 1) 3045 XB Rotterdam [funda]","375000","30 september 2019"
"Verkocht: Poort16Hoven (Bouwnr. 19) 3045 XB Rotterdam [funda]","372500","30 oktober 2019"
"Verkocht: Texelsestraat 24 c 3083 PW Rotterdam [funda]","129000","23 december 2019"
"Verkocht: Chris Bennekerslaan 28 N 3061 EB Rotterdam [funda]","488000","28 november 2019"
"Verkocht: Terbregsehof 22 3062 CP Rotterdam [funda]","579000","19 december 2019"
"Verkocht: Spoorsingel 29 A1 3033 GE Rotterdam [funda]","475000","10 januari 2020"
"Verkocht: Schelmeroord 44 3079 LX Rotterdam [funda]","299000","13 november 2019"
"Verkocht: Henegouwerlaan 66 A 3014 CD Rotterdam [funda]","525000","19 november 2019"
"Verkocht: Zwaluwstraat 14 B 3082 MN Rotterdam [funda]","139500","10 januari 2020"
"Verkocht: Muurbloemstraat 21 3053 EG Rotterdam [funda]","525000","18 november 2019"
"Verkocht: Nieuwe Binnenweg 163 -12 3014 GK Rotterdam [funda]","270000","20 november 2019"
"Verkocht: Lotte Stam-Beesestraat 110 3066 HB Rotterdam [funda]","575000","18 november 2019"
"Verkocht: Vegastraat 75 3077 BV Rotterdam [funda]","249500",""
"Verkocht: Buys Ballotlaan 5 3045 BB Rotterdam [funda]","1190000","31 oktober 2019"
"Verkocht: Vijverlaan 15 3062 HH Rotterdam [funda]","1800000",""
"Verkocht: Aarhuispad 87 3067 PR Rotterdam [funda]","215000","16 december 2019"
"Verkocht: Westerstraat 18 G 3016 DH Rotterdam [funda]","375000","16 september 2019"
"Verkocht: Poort16Hoven (Bouwnr. 10) 3045 XB Rotterdam [funda]","349000","17 december 2019"
"Verkocht: Prinsenlaan 232 3066 KB Rotterdam [funda]","325000","26 november 2019"
"Verkocht: Poort16Hoven (Bouwnr. 12) 3045 XB Rotterdam [funda]","349000","25 november 2019"
"Verkocht: Aar 25 3068 HA Rotterdam [funda]","150000","31 oktober 2019"
"Verkocht: Poort16Hoven (Bouwnr. 21) 3045 XB Rotterdam [funda]","365000","29 oktober 2019"
"Verkocht: Poort16Hoven (Bouwnr. 14) 3045 XB Rotterdam [funda]","349000","31 oktober 2019"
"Verkocht: Gekroonde Haringpad 20 2E 3024 PA Rotterdam [funda]","155000","11 januari 2020"
"Verkocht: Poort16Hoven (Bouwnr. 24) 3045 XB Rotterdam [funda]","365000","29 oktober 2019"
"Verkocht: Grote Wielen 89 3068 PT Rotterdam [funda]","259000","14 november 2019"
"Verkocht: Pleinweg 43 A 3081 JD Rotterdam [funda]","165000","22 januari 2020"
"Verkocht: IJsselmondselaan 197 A 3064 AS Rotterdam [funda]","319000","19 december 2019"
"Verkocht: Beverstraat 5 E 3074 SC Rotterdam [funda]","175000","26 november 2019"
"Verkocht: Engelsestraat 130 B 3028 CJ Rotterdam [funda]","129000","15 januari 2020"
"Verkocht: Virulyplein 9 B 3022 ZH Rotterdam [funda]","489500","14 januari 2020"
"Verkocht: Stieltjesplein 3 a 3071 JS Rotterdam [funda]","97000","29 november 2019"
"Verkocht: Flakkeesestraat 137 A 3083 CG Rotterdam [funda]","145000",""
"Verkocht: Maurice de Vlaminckstraat 30 3059 VD Rotterdam [funda]","398000","29 november 2019"
"Verkocht: Socratesstraat 2 3076 BZ Rotterdam [funda]","275000","19 september 2019"
"Verkocht: Hordijk 160 3079 DK Rotterdam [funda]","250000","24 juli 2019"
"Verkocht: Schere 264 3085 DZ Rotterdam [funda]","150000",""
"Verkocht: Witte Klaver 25 3069 DL Rotterdam [funda]","289000","20 december 2019"
"Verkocht: Buitenzorg 18 3054 KZ Rotterdam [funda]","450000","26 november 2019"
"Verkocht: Middelrode 48 3085 CR Rotterdam [funda]","147500","13 november 2019"
"Verkocht: Anatole Franceplaats 348 3069 BA Rotterdam [funda]","209000","18 januari 2020"
"Verkocht: Graaf Balderikstraat 62 3032 HC Rotterdam [funda]","155000","23 december 2019"
"Verkocht: Berberisweg 244 3053 PJ Rotterdam [funda]","380000","24 december 2019"
"Verkocht: Diephuisstraat 118 3053 TC Rotterdam [funda]","245000","13 januari 2020"
"Verkocht: Schieweg 215 b1 3038 AV Rotterdam [funda]","200000","17 januari 2020"
"Verkocht: Fahrenheitpad 15 3045 BV Rotterdam [funda]","575000",""
"Verkocht: Schiedamse Vest 130 3011 BG Rotterdam [funda]","319000","17 januari 2020"
"Verkocht: CasaNova (Bouwnr. 142) 3011 WK Rotterdam [funda]","600000","27 november 2018"
"Verkocht: Schieweg 53 A 3038 AE Rotterdam [funda]","450000",""
"Verkocht: Weena 1069 3013 AL Rotterdam [funda]","275000","17 januari 2020"
"Verkocht: Boreelstraat 18 a 3039 WL Rotterdam [funda]","325000","23 december 2019"
"Verkocht: Prins Frederik Hendrikstraat 22 3051 ES Rotterdam [funda]","619000","13 december 2019"
"Verkocht: Cronj�straat 9 3072 XK Rotterdam [funda]","385000","12 december 2019"
"Verkocht: Stieltjesplein 3 B01 3071 JS Rotterdam [funda]","175000","29 november 2019"
"Verkocht: Korendijk 67 3079 PW Rotterdam [funda]","175000","29 november 2019"
"Verkocht: Geert Adegeeststraat 30 3059 TA Rotterdam [funda]","410000","19 november 2019"
"Verkocht: Maaskade 23 C 3071 NA Rotterdam [funda]","250000","27 augustus 2019"
"Verkocht: Talmastraat 96 A 3038 SW Rotterdam [funda]","250000","16 december 2019"
"Verkocht: Straatweg 262 3054 AN Rotterdam [funda]","749000","19 juli 2019"
"Verkocht: Coolhaven 138 B 3024 AK Rotterdam [funda]","199000",""
"Verkocht: Staalstraat 9 3072 AR Rotterdam [funda]","300000","18 november 2019"
"Verkocht: Haringvliet 353 3011 ZP Rotterdam [funda]","325000","25 oktober 2019"
"Verkocht: Barcelonastraat 1 3067 WC Rotterdam [funda]","149500","12 december 2019"
"Verkocht: Dordtsestraatweg 726 3075 BS Rotterdam [funda]","265000","30 november 2019"
"Verkocht: Joris Minneepad 1 3067 KD Rotterdam [funda]","410000","18 november 2019"
"Verkocht: Groeneweg 32 3059 LC Rotterdam [funda]","575000","27 november 2019"
"Verkocht: Duindoorn 13 3068 MG Rotterdam [funda]","250000",""
"Verkocht: Kadoelermeer 67 3068 KE Rotterdam [funda]","275000","22 november 2019"
"Verkocht: Hanrathstraat 55 3067 TC Rotterdam [funda]","165000","10 januari 2020"
"Verkocht: Pierre Cardinstraat 17 3059 MC Rotterdam [funda]","389000","24 oktober 2019"
"Verkocht: Tweelingenstraat 67 3067 KZ Rotterdam [funda]","189500","10 januari 2020"
"Verkocht: Gein 35 3068 GJ Rotterdam [funda]","265000","11 december 2019"
"Verkocht: Wolphaertsbocht 266 D 3083 MX Rotterdam [funda]","140000","15 november 2019"
"Verkocht: Bergse Linker Rottekade 330 3056 LL Rotterdam [funda]","649000","15 januari 2020"
"Verkocht: Adriaan Dortsmanstraat 21 3067 NA Rotterdam [funda]","195000","27 november 2019"
"Verkocht: Spangesekade 55 E 3027 GK Rotterdam [funda]","250000","26 november 2019"
"Verkocht: Leni Sarishof 26 3051 PT Rotterdam [funda]","387000","14 november 2019"
"Verkocht: Blokland 55 3075 DA Rotterdam [funda]","195000","22 november 2019"
"Verkocht: Koraalstraat 22 A 3051 VJ Rotterdam [funda]","249500","24 december 2019"
"Verkocht: Cornelis Heinricksestraat 7 3078 HH Rotterdam [funda]","150000","14 januari 2020"
"Verkocht: Dordtselaan 180 C 3073 GP Rotterdam [funda]","200000","20 januari 2020"
"Verkocht: Fazantstraat 160 B 3083 ZR Rotterdam [funda]","109500","16 januari 2020"
"Verkocht: Van Heukelomstraat 202 3067 PM Rotterdam [funda]","375000","28 juni 2019"
"Verkocht: Suiestraat 9 D 3028 JA Rotterdam [funda]","112500","22 november 2019"
"Verkocht: Bredevoorde 104 3085 TD Rotterdam [funda]","140000","16 december 2019"
"Verkocht: Gijsbert Steenhoekstraat 16 3078 JE Rotterdam [funda]","219500","19 november 2019"
"Verkocht: Wolphaertsbocht 253 C 3083 ML Rotterdam [funda]","175000","15 december 2019"
"Verkocht: Reyerdijk 35 B 3079 NC Rotterdam [funda]","349500","27 november 2019"
"Verkocht: Poort16Hoven (Bouwnr. 22) 3045 XB Rotterdam [funda]","365000","31 oktober 2019"
"Verkocht: Heemraadssingel 194 C 3021 DM Rotterdam [funda]","975000","31 oktober 2019"
"Verkocht: Solingstraat 27 3077 ZG Rotterdam [funda]","280000","22 november 2019"
"Verkocht: Moerkerkestraat 12 a 3081 RV Rotterdam [funda]","100000","17 augustus 2019"
"Verkocht: Linnaeushof 8 a 3045 BC Rotterdam [funda]","950000","31 december 2019"
"Verkocht: La Fontainestraat 166 3076 VR Rotterdam [funda]","175000","27 september 2019"
"Verkocht: bouwnummer (Bouwnr. 2) 3053 KA Rotterdam [funda]","459500","29 december 2016"
"Verkocht: Oldegaarde 820 3086 AS Rotterdam [funda]","149500","15 december 2019"
"Verkocht: bouwnummer (Bouwnr. 4) 3053 KA Rotterdam [funda]","695995","29 december 2016"
"Verkocht: bouwnummer (Bouwnr. 1) 3053 KA Rotterdam [funda]","454500","10 augustus 2018"
"Verkocht: bouwnummer (Bouwnr. 3) 3053 KA Rotterdam [funda]","595500","29 december 2016"
"Verkocht: De Lamartinestraat 48 3076 HB Rotterdam [funda]","175000","25 juli 2019"
"Verkocht: Stroveer 20 3032 GA Rotterdam [funda]","185000",""
"Verkocht: Bouwnummer (Bouwnr. 2) 3059 PV Rotterdam [funda]","825000","23 december 2019"
"Verkocht: Bergse Rechter Rottekade 91 3051 AC Rotterdam [funda]","225000","24 september 2019"
"Verkocht: Bouwnummer (Bouwnr. 28) 3071 JM Rotterdam [funda]","547500","27 december 2019"
"Verkocht: Blondeelstraat 196 3067 VB Rotterdam [funda]","289000","22 november 2019"
"Verkocht: Krommelaan 11 3042 CG Rotterdam [funda]","595000","19 november 2019"
"Verkocht: Sint-Jobskade 208 3024 EN Rotterdam [funda]","425000","13 januari 2020"
"Verkocht: Van der Dussenstraat 4 A 3039 TB Rotterdam [funda]","285000","21 november 2019"
"Verkocht: Nemelaersingel 21 3077 PL Rotterdam [funda]","175000","13 december 2019"
"Verkocht: Vroesenlaan 13 B 3039 DT Rotterdam [funda]","350000","28 oktober 2019"
"Verkocht: Edmond Hellenraadstraat 23 3067 NP Rotterdam [funda]","225000","20 januari 2020"
"Verkocht: Nassaukade 20 T 3071 JL Rotterdam [funda]","547500","17 januari 2020"
"Verkocht: Goudestein 42 3085 DB Rotterdam [funda]","150000","14 januari 2020"
"Verkocht: Breitnerstraat 43 A1 3015 XB Rotterdam [funda]","415000","13 januari 2020"
"Verkocht: Schieweg 97 a03 3038 AJ Rotterdam [funda]","269500","18 december 2019"
"Verkocht: Godijn van Dormaalstraat 40 3067 JH Rotterdam [funda]","185000","16 december 2019"
"Verkocht: Niels Bohrplaats 446 3068 JK Rotterdam [funda]","192500","21 januari 2020"
"Verkocht: Statenweg 54 d 3039 JD Rotterdam [funda]","255000","21 januari 2020"
"Verkocht: Duke Ellingtonstraat 56 3069 XD Rotterdam [funda]","230000","21 januari 2020"
"Verkocht: Landverhuizersplein 27 3072 MH Rotterdam [funda]","550000","18 december 2019"
"Verkocht: Samuel Mullerstraat 27 B 3023 SM Rotterdam [funda]","395000",""
"Verkocht: Breedveldsingel 6 3055 PK Rotterdam [funda]","680000",""
"Verkocht: Buizenwerf 125 3063 AB Rotterdam [funda]","399500","19 december 2019"
"Verkocht: Robert Kochplaats 327 3068 JC Rotterdam [funda]","200000","14 november 2019"
"Verkocht: Rijsbes 29 3069 LZ Rotterdam [funda]","499000","18 juni 2019"
"Verkocht: Voermanweg 346 3067 JW Rotterdam [funda]","182500","29 november 2019"
"Verkocht: Zevenkampse Ring 574 3068 HG Rotterdam [funda]","175000","29 november 2019"
"Verkocht: Voermanweg 574 3067 JW Rotterdam [funda]","185000","13 december 2019"
"Verkocht: Agata de Bruynkade 21 3059 SE Rotterdam [funda]","739000",""
"Verkocht: Heer Vrankestraat 16 B 3036 LD Rotterdam [funda]","447500",""
"Verkocht: Schieweg 188 C3 3038 BL Rotterdam [funda]","385000","10 januari 2020"
"Verkocht: Navanderstraat 5 B 2 3039 VL Rotterdam [funda]","324500","10 december 2019"
"Verkocht: Hillestraat 48 3072 JN Rotterdam [funda]","325000","23 augustus 2019"
"Verkocht: Kabelhof 57 3072 WJ Rotterdam [funda]","400000","14 januari 2020"
"Verkocht: Vuurdoorn 8 3068 MV Rotterdam [funda]","259500","17 oktober 2019"
"Verkocht: Ahornlaan 19 3053 WL Rotterdam [funda]","262500","28 september 2019"
"Verkocht: Nassauhaven bwnr 10 3071 JJ Rotterdam [funda]","660000","18 juli 2019"
"Verkocht: Stroveer 294 3032 GA Rotterdam [funda]","195000","16 januari 2020"
"Verkocht: Mahatma Gandhistraat 73 3066 VA Rotterdam [funda]","290000","19 december 2019"
"Verkocht: Max Woiskistraat 6 3069 ZN Rotterdam [funda]","280000","13 december 2019"
"Verkocht: Vlaskade 50 3087 EK Rotterdam [funda]","219000",""
"Verkocht: Bas Paauwestraat 112 3077 MP Rotterdam [funda]","439500","25 november 2019"
"Verkocht: Borgesiusstraat 103 A 3038 TG Rotterdam [funda]","375000","15 januari 2020"
"Verkocht: Nansenplaats 279 3069 CT Rotterdam [funda]","225000","22 oktober 2019"
"Verkocht: Burgemeester Hazenberglaan 141 3078 HD Rotterdam [funda]","155000","22 januari 2020"
"Verkocht: Berberisweg 308 3053 PJ Rotterdam [funda]","399500","13 december 2019"
"Verkocht: Arthur Cravanhof 2 3059 RN Rotterdam [funda]","435000","24 december 2019"
"Verkocht: Koningswaard 227 3078 AA Rotterdam [funda]","319500","19 december 2019"
